Formula	Mass	Element	Classification	D00R01	D00R02	D00R03	D00R04	D00R05	D00R06	D03R01	D03R02	D03R03	D03R04	D03R05	D03R06	D06R01	D06R02	D06R03	D06R04	D06R05	D06R06	D09R01	D09R02	D09R03	D09R04	D09R05	D09R06	D12R01	D12R02	D12R03	D12R04	D12R05	D12R06	D24R01	D24R02	D24R03	D24R04	D24R05	D24R06	D48R01	D48R02	D48R03	D48R04	D48R05	D48R06	D96R01	D96R02	D96R03	D96R04	D96R05	D96R06
C25H46O8S	506.291341	CH(O)S	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H46O9	490.314185	CH(O)	unclassified	0	0	0	0	0	0	3.73E-05	4.03E-05	0	6.42E-05	4.37E-05	4.08E-05	0	0	0	0	0	0	6.52E-05	0	6.18E-05	0.000127814	0.000108324	7.55E-05	0	0	0	0	0	0	0	2.84E-05	0	4.34E-05	3.18E-05	0	0	0	0	0	0	0	0.000146029	0	0	0	0	0
C25H46O9S	522.286256	CH(O)S	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.00010579	0.000112673	6.81E-05	5.90E-05	5.15E-05	3.33E-05	0.000118653	0.000105783	0.000127012	0.000168657	0.000137052	9.07E-05	7.70E-05	0.000114654	0.000105953	0.000173879	0.000123928	8.98E-05	3.95E-05	7.81E-05	8.19E-05	8.62E-05	0.000122763	5.46E-05	0	0	0	0	0	0	0	0	0	0	0	0
C25H47O4N4P	498.333493	CH(O)NP	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H47O6N	457.340339	CH(O)N	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0.000132296	6.61E-05	0	0	0	0	0.000110533	0	0.000144752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H47O6NS	489.31241	CH(O)NS	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42E-05	0	0	6.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H47O7N	473.335254	CH(O)N	lipids	0	0	0	0	0	0	0	0	0	0	0	0	7.40E-05	7.01E-05	4.20E-05	0	0	0	6.37E-05	0	0.000153364	6.57E-05	0	7.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H47O7NS	505.307325	CH(O)NS	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144935	0	8.06E-05	0	0	0.000163016	5.99E-05	8.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H47O8N	489.330169	CH(O)N	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.04E-05	0	0.000109003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H47O8NS	521.30224	CH(O)NS	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52E-05	0	0	0.000163617	8.47E-05	0.00011438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H48O10	508.32475	CH(O)	unclassified	0	0	0	0	0	0	0	0	5.85E-05	6.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H48O14	572.30441	CH(O)	unclassified	0	0	0	0	0	0	5.61E-05	0	0	0	0	0.000106755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H48O6	444.34509	CH(O)	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35E-05	0	3.93E-05	7.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H48O7	460.340005	CH(O)	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.13E-05	6.93E-05	0.000102176	0.000134892	8.77E-05	6.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130826	0	0	0	0	0
C25H48O8	476.33492	CH(O)	unclassified	0	0	0	0	0	0	0.000267476	0.000424011	0.000284933	0.000626214	0.000509291	0.000259314	0	0	0	0	4.02E-05	0	7.87E-05	6.70E-05	0	0	0.000144617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H48O8S	508.306991	CH(O)S	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H48O9	492.329835	CH(O)	unclassified	0	0	0	0	0	0	5.16E-05	0	0	0	0	5.44E-05	4.71E-05	4.14E-05	5.07E-05	0	3.81E-05	7.99E-05	0	0	8.27E-05	0	0	0.000138672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H48O9S	524.301906	CH(O)S	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81E-05	0	0	0	0	0	0.000134923	0.000140766	9.91E-05	0	0	0	0	0	4.98E-05	0	0	0	3.92E-05	6.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O17N3	663.306202	CH(O)N	carbohydrates	0	0	0	0	0	0.00013174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O6N	459.355989	CH(O)N	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-05	0	0	0	0	0	6.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O7N	475.350904	CH(O)N	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0.000279811	0.000128765	0.000104159	4.86E-05	0.00014701	0.000119258	0.000241227	5.81E-05	0.000486979	0.00012485	0	0.000108969	3.57E-05	0	0	0	0	0	0	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O7NS	507.322975	CH(O)NS	lipids	0	0	0	0	0	0	7.49E-05	5.40E-05	0	0	0	6.17E-05	6.58E-05	0.00014662	0.000668322	0	0.000329754	0.000210688	8.97E-05	0.00046003	0.000165794	0	9.77E-05	0.000190875	0	0.000137249	0	0	0	3.94E-05	0	0.000100174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O7NS2	539.295046	CH(O)NS	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.25E-05	9.79E-05	4.84E-05	0	6.40E-05	0.000102598	0	0	0	5.02E-05	0	3.97E-05	0	0	0	0	0	3.75E-05	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O8N	491.345819	CH(O)N	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	4.75E-05	4.85E-05	0	0	0	0	7.84E-05	5.24E-05	0.00019516	5.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O8NS	523.31789	CH(O)NS	unclassified	0	0	0	0	0	0	0.000102696	0.000158415	5.68E-05	0.000115782	0.000134513	9.88E-05	0	0	0.000566349	0	0.000254154	0	0	0.000459187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H49O9N	507.340734	CH(O)N	unclassified	0	0	0	0	0	0	0	0	0	0	4.81E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H50O12N2S	602.308449	CH(O)NS	protein or amino sugars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134571	0
C25H50O17	622.304805	CH(O)	carbohydrates	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H50O6	446.36074	CH(O)	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81E-05	0	5.82E-05	9.41E-05	0.000161756	0.000158898	0.000142876	5.53E-05	0	0	0	0	0	0	0	4.21E-05	0	3.82E-05	0	0	0	0.000154009	0	0	0	0	0	0	0	0	0	0
C25H50O6S	478.332811	CH(O)S	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59E-05	0	6.39E-05	6.33E-05	0	5.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H50O7	462.355655	CH(O)	lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016432	0.000122327	8.72E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H50O8	478.35057	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07E-05	8.42E-05	0	0.000129033	8.71E-05	0	0.000169078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H50O8S	510.322641	CH(O)S	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59E-05	0	0	0	0	0	0.000191782	0.000161425	0	0.000120755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H50O9	494.345485	CH(O)	unclassified	0	0	0	0	0	0	0	0	5.61E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H50O9S	526.317556	CH(O)S	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06E-05	0	8.65E-05	0	0	5.34E-05	0	0.000229415	0.000322339	0.000227275	0	0	0	5.23E-05	6.96E-05	0.000105701	0	0	0	5.46E-05	8.69E-05	6.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H52O10S	544.328121	CH(O)S	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H52O27	784.269605	CH(O)	carbohydrates	0.000161697	0.000219264	0.000245844	0.000241156	0	0.000207316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H54O12N2S	606.339749	CH(O)NS	protein or amino sugars	0	0	0	0	0	0	0	0	0	5.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H54O8N2S	542.360089	CH(O)NS	protein or amino sugars	0	0	0	0	0	0	5.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H8O	324.057515	CH(O)	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253484	0.000167606	0	0
C25H8O20N3P	700.943884	CH(O)NP	unclassified	0	0	0	0	0	0	0	0	0	0	0	4.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H8O28NP	800.897056	CH(O)NP	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134264	0	0	0	0	0
C25H8O5	388.037175	CH(O)	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	4.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C25H9O8N2P	496.009655	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214313
C25H9ON2P	384.04525	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H10	322.07825	CH(O)	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H10O	338.073165	CH(O)	condensed aromatics	0	0	0	0	0	0	3.95E-05	3.85E-05	0	0	3.95E-05	0.000110351	3.95E-05	0	0	0	0	0	0	0	6.92E-05	7.54E-05	0	0.000100337	5.20E-05	0	0	0	0	3.88E-05	0	0	0	0	0	0	8.17E-05	0	0.000141829	0	0	0	0.000135616	0	0	0	0	0
C26H10O18N2S	669.964939	CH(O)NS	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169315	0	0	0	0	0	0	0	0
C26H11O11NS	545.005285	CH(O)NS	condensed aromatics	0	0	0	0.00012227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H11O2N3	397.085127	CH(O)N	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H11P	354.059837	CH(O)P	condensed aromatics	0	0	0	0	0	0	0.000128247	0.000126826	0	0	0	0.000118904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H12O	340.088815	CH(O)	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	4.60E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H12O3NP	417.055481	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H12O5NP	449.045311	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	4.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H13O12N3S	591.021998	CH(O)NS	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196402	0	0	0	0	0	0
C26H13O2P	388.065317	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	6.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H13O3N	387.089544	CH(O)N	condensed aromatics	0	0	0	0	0	0	0.000186661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H13O3P	404.060232	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0.000114179	0	0	0	0	0	3.37E-05	0	0	0	0	5.82E-05	5.28E-05	0	0	0	0	0	0	0	0	3.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H13O4P	420.055147	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13E-05	0	0	0	0	0	0	0	0	0	0	0	4.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H13O6N	435.074289	CH(O)N	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206244
C26H13P	356.075487	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0.000133547	0	0.000152053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H14O2NP	403.076216	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H14O5S	438.056196	CH(O)S	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257497
C26H15O2P	390.080967	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17E-05	0	0	7.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H15O3N	389.105194	CH(O)N	condensed aromatics	0	0	0	0	0	0	0	6.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H15O3P	406.075882	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H15O4P	422.070797	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H16O13N2S2	628.009385	CH(O)NS	unclassified	0	0	0	0	0	0	0	3.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H16O2NP	405.091866	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.90E-05	9.48E-05	0	0	0	0.00011293	0	0	0	0	0	0	3.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H16O3NP	421.086781	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.53E-05	0	9.31E-05	6.95E-05	6.60E-05	9.93E-05	0	0	0	0	0	0	2.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H16ONP	389.096951	CH(O)NP	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000232596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H17O2P	392.096617	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108626	0.000186841	0.000144175	0	0	0	0	0	0	0	0	0	0	0	4.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H17O4P	424.086447	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00E-05	0	7.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H17OP	376.101702	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119825	0	0	0	6.96E-05	0	0	0	0	0	0	0	0	0	8.06E-05	6.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H17P	360.106787	CH(O)P	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143775	0	0.000106848	0	0	0	0.000133446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H17PS	392.078858	CH(O)PS	condensed aromatics	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H18O7	442.105255	CH(O)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H19O16N3	629.076537	CH(O)N	lignin	0	0	0	0	0	0	0	3.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H19O23N3	741.040942	CH(O)N	tannins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150603	0	0
C26H19O2P	394.112267	CH(O)P	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H19P	362.122437	CH(O)P	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85E-05	0	0	0	0	0	0	4.51E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O10N	507.116549	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132985	0	0	4.77E-05	0	0	0.00030188	0	0	0	0	0	0.000188514	0	0	0
C26H21O10N3S	567.094768	CH(O)NS	lignin	0	0	0	0	0	0.00011552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O2P	396.127917	CH(O)P	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O3PS2	476.066974	CH(O)PS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O4PS2	492.061889	CH(O)PS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O5PS2	508.056804	CH(O)PS	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O6N3	471.143037	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195761	0	0	0
C26H21O6P	460.107577	CH(O)P	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O7N	459.131804	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O7P	476.102492	CH(O)P	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21O9N	491.121634	CH(O)N	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75E-05	0	6.48E-05	0	0	0.000176205	0.000409077	0	0.00115474	0	0.000596701	0	0.000737445	0	0.000907206	0	0	0
C26H21OP	380.133002	CH(O)P	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H21P	364.138087	CH(O)P	unsaturated hydrocarbons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58E-05	0	0	0	0	0	3.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H22N2S2	426.12244	CH(O)NS	unsaturated hydrocarbons	0	0	0	0	0	0	0	0.000273651	0	0.00029029	0.000557149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H22O11	510.116215	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H22O12	526.11113	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51E-05	0	4.09E-05	0	0	0	0	0	0	0	0	0	3.11E-05	0	4.27E-05	0	0	0	0	0	0	0	0	0.000203987	0	0	0	0	0	0
C26H22O13	542.106045	CH(O)	lignin	0	0	0	0	0	0	0	0	0	0	0	0	3.19E-05	0	0	0	0	0	5.48E-05	0	0	0	0	0	0	0	0	0	0	0	4.88E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C26H22O3NP	427.133731	CH(O)NP	lignin	0	0	0	0	0	0	0	6.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
